instructs.started,instructs.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetX,cueOri,congr,corrAns,finish.started,valid_av,invalid_av,trials.order,rt_zscore
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,6.226,7.7191,0.443640821,-0.008740223,1.0,0.0,0.0,0.4784,target,7.7195,8.719,0.0,2.0,2.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.6576072226499621
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,8.7442,10.0786,0.432790911,-0.00391806,1.0,0.0,0.0,0.3141,target,10.0789,11.0742,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right,,,,,1.1965696360089573
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,11.095,12.8081,-0.415913201,0.005726323,1.0,0.0,0.0,0.6891,target,12.8084,13.8028,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.033563687238901574
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,13.8034,15.2391,0.329113924,0.000904159,1.0,0.0,0.0,0.416,target,15.2394,16.2396,0.0,5.0,5.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.8623014076384058
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,16.2407,17.6988,-0.379746835,0.037070524,1.0,0.0,0.0,0.4385,target,17.6992,18.6993,0.0,6.0,6.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.7884934082435342
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,18.7,20.2392,-0.358047016,0.018987342,1.0,0.0,0.0,0.5203,target,20.2393,21.2414,0.0,7.0,7.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.520160325999068
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,21.2424,22.7188,0.253164557,-0.014767969,1.0,0.0,0.0,0.4575,target,22.7194,23.7191,0.0,8.0,8.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.726166653198976
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,23.7203,25.1777,-0.26039783,0.009342959,1.0,0.0,0.0,0.4378,target,25.178,26.1769,0.0,9.0,9.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.7907896571135968
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,26.1777,27.7184,-0.28812534,0.003315213,1.0,0.0,0.0,0.5203,target,27.7187,28.7191,0.0,10.0,10.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.520160325999068
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,28.7199,30.199,-0.418324255,0.004520796,1.0,0.0,0.0,0.4589,target,30.1992,31.1983,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.7215741554588507
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,31.1993,32.656,0.312236324,-0.00391806,1.0,0.0,0.0,0.4371,target,32.6563,33.656,0.0,12.0,12.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.7930859059836596
,,1,1,2025-12-16,posner,2023.2.2,Win32,46.94835681,33.6565,35.1771,-0.285714286,0.021398396,1.0,0.0,0.0,0.5001,target,35.1775,36.1772,0.0,13.0,13.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.5864235076780193
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,9.4452,11.1986,-0.350584307,-0.012520868,1.0,0.0,0.0,0.7499,target,11.1988,12.1984,0.0,0.0,0.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.2330093033814876
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,12.1986,13.7677,-0.328881469,-0.004173623,1.0,0.0,0.0,0.5625,target,13.7678,14.7677,0.0,1.0,1.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.3817293226895756
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,14.7678,16.5038,0.350584307,0.004173623,1.0,0.0,0.0,0.7288,target,16.5038,17.5037,0.0,2.0,2.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.1637938017267414
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,17.504,19.2398,0.342237062,-0.022537563,1.0,0.0,0.0,0.7292,target,19.2399,20.2398,0.0,3.0,3.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.16510594393820563
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,20.24,21.7605,-0.360601002,0.04590985,1.0,0.0,0.0,0.5137,target,21.7606,22.7605,0.0,4.0,4.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.5418106724882301
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,22.7607,24.2674,0.432387312,-0.004173623,1.0,0.0,0.0,0.5,target,24.2675,25.2674,0.0,5.0,5.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.5867515432308854
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,25.2675,26.8438,-0.277128548,0.050918197,1.0,0.0,0.0,0.5695,target,26.8439,27.8438,0.0,6.0,6.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.35876683398894893
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,27.8439,29.5034,0.377295492,-0.040901503,1.0,0.0,0.0,0.6528,target,29.5035,30.5035,0.0,7.0,7.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.08551321845149112
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,30.5036,32.1075,0.34557596,-0.072621035,1.0,0.0,0.0,0.5973,target,32.1075,33.1075,0.0,8.0,8.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.26757295029217415
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,33.1077,34.6906,-0.402337229,0.017529215,1.0,0.0,0.0,0.5763,target,34.6907,35.6907,0.0,9.0,9.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.33646041639405433
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,35.6908,37.2462,0.350584307,0.000834725,1.0,0.0,0.0,0.5485,target,37.2463,38.2462,0.0,10.0,10.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.42765430009082905
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,38.2464,39.8571,-0.424040067,-0.007512521,1.0,0.0,0.0,0.6041,target,39.8573,40.8575,0.0,11.0,11.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.24526653269727994
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,40.8577,42.5031,-0.387312187,0.005843072,1.0,0.0,0.0,0.639,target,42.5031,43.503,0.0,12.0,12.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.13078212474701242
,,1,1,2025-12-15,posner,2023.2.2,Win32,144.9275362,43.5031,44.9751,0.355592654,-0.004173623,1.0,0.0,0.0,0.4652,target,44.9751,45.9753,0.0,13.0,13.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.7009079156282867
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,5.4489,7.0375,-0.348863636,-0.002272727,1.0,0.0,0.0,0.5865,target,7.0376,8.0377,0.0,0.0,0.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.3030007900017126
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,8.0381,9.6444,-0.423863636,0.023863636,1.0,0.0,0.0,0.6029,target,9.6444,10.6386,0.0,1.0,1.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.24920295933167302
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,10.6388,12.3246,0.423863636,-0.002272727,1.0,0.0,0.0,0.6804,target,12.3247,13.3229,0.0,2.0,2.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.0050245941395511235
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,13.3232,14.9155,-0.304545455,0.025,1.0,0.0,0.0,0.5738,target,14.9156,15.9146,0.0,3.0,3.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.34466130521570687
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,15.9153,17.4958,-0.321590909,-0.003409091,1.0,0.0,0.0,0.5636,target,17.4958,18.4963,0.0,4.0,4.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.3781209316080486
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,18.5122,19.9347,0.410227273,-0.0625,1.0,0.0,0.0,0.4199,target,19.9347,20.9419,0.0,5.0,5.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.8495080210766279
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,20.9422,22.9175,0.440909091,-0.017045455,1.0,0.0,0.0,0.9673,target,22.9175,23.9199,0.0,6.0,6.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.9461585953123796
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,23.9203,25.6613,0.384090909,-0.034090909,1.0,0.0,0.0,0.7377,target,25.6613,26.655,0.0,7.0,7.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.19298896593182396
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,26.6799,28.0919,0.295454545,-0.032954545,1.0,0.0,0.0,0.3976,target,28.092,29.0932,0.0,8.0,8.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.9226599493657672
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,29.0935,30.6276,0.401136364,-0.061363636,1.0,0.0,0.0,0.5151,target,30.6276,31.6297,0.0,9.0,9.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.537218174748105
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,31.63,33.1352,0.294318182,0.013636364,1.0,0.0,0.0,0.4894,target,33.1352,34.1354,0.0,10.0,10.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.6215233118346916
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,34.1357,35.6323,-0.375,0.030681818,1.0,0.0,0.0,0.4854,target,35.6323,36.627,0.0,11.0,11.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.6346447339493353
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,36.6385,38.1616,-0.336363636,0.065909091,1.0,0.0,0.0,0.5167,target,38.1616,39.1545,0.0,12.0,12.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.5319696059022473
,,1,1,2025-12-21,posner,2023.2.2,Win32,59.000531,39.1549,40.821,-0.261363636,-0.010227273,1.0,0.0,0.0,0.6643,target,40.8211,41.8137,0.0,13.0,13.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.04778912987189028
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,4.7406,6.3209,0.391786903,0.002774695,1.0,0.0,0.0,0.5661,target,6.321,7.3201,0.0,0.0,0.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.369920042786396
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,7.3207,9.036,0.35627081,-0.000554939,1.0,0.0,0.0,0.6997,target,9.0361,10.0359,0.0,1.0,1.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.06833545584270752
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,10.0363,11.619,-0.305216426,0.008324084,1.0,0.0,0.0,0.5657,target,11.619,12.6187,0.0,2.0,2.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.37123218499786065
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,12.6191,14.1015,-0.371809101,0.027192009,1.0,0.0,0.0,0.4664,target,14.1015,15.101,0.0,3.0,3.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.6969714889938936
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,15.1013,16.6342,-0.296337403,0.021642619,1.0,0.0,0.0,0.5165,target,16.6343,17.6339,0.0,4.0,4.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.5326256770079797
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,17.6343,19.7829,-0.305216426,-0.030521643,1.0,0.0,0.0,1.1327,target,19.7829,20.7831,0.0,5.0,5.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,1.4887293997529016
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,20.7842,22.3323,-0.259711432,0.004994451,1.0,0.0,0.0,0.5329,target,22.3323,23.3324,0.0,6.0,6.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.4788278463379398
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,23.3333,24.8813,-0.423973363,0.007214206,1.0,0.0,0.0,0.5332,target,24.8813,25.881,0.0,7.0,7.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.47784373967934163
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,25.8813,27.5804,0.334073252,-0.056048835,1.0,0.0,0.0,0.683,target,27.5805,28.5806,0.0,8.0,8.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.013553518514069763
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,28.5817,30.2459,0.295227525,0.018312986,1.0,0.0,0.0,0.6498,target,30.2459,31.2459,0.0,9.0,9.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.09535428503747401
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,31.2463,32.762,-0.405105438,0.014983352,1.0,0.0,0.0,0.4999,target,32.762,33.7617,0.0,10.0,10.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.5870795787837514
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,33.762,35.2278,0.322974473,-0.008324084,1.0,0.0,0.0,0.4498,target,35.2279,36.228,0.0,11.0,11.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.7514253907696654
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,36.2289,38.1767,0.334073252,0.028301887,1.0,0.0,0.0,0.9328,target,38.1767,39.1764,0.0,12.0,12.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.8329863295735763
,,1,1,2025-12-17,posner,2023.2.2,Win32,58.82352941,39.1768,40.6762,0.440621532,-0.01054384,1.0,0.0,0.0,0.4835,target,40.6763,41.6757,0.0,13.0,13.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.6408774094537912
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,1.566,3.895,-0.286394558,-0.040136054,1.0,0.0,0.0,1.299,target,3.895,4.896,0.0,0.0,0.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,2.034252524169218
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,4.897,6.596,-0.282312925,-0.03877551,1.0,0.0,0.0,0.667,target,6.596,7.597,0.0,1.0,1.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.03893216994450558
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,7.597,9.297,-0.295918367,0.002040816,1.0,0.0,0.0,0.699,target,9.297,10.298,0.0,2.0,2.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.06603920697264475
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,10.298,11.765,-0.276870748,-0.015646259,1.0,0.0,0.0,0.467,target,11.765,12.765,0.0,3.0,3.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.6950032756766968
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,12.765,14.598,-0.334013605,0.011564626,1.0,0.0,0.0,0.8,target,14.598,15.598,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.3973551153674016
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,15.598,17.165,-0.298639456,-0.010204082,1.0,0.0,0.0,0.534,target,17.165,18.164,0.0,5.0,5.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,0.4752194552564128
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,18.164,19.73,0.334013605,0.034693878,1.0,0.0,0.0,0.566,target,19.73,20.73,0.0,6.0,6.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.37024807833926243
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,20.731,22.398,0.291836735,-0.031972789,1.0,0.0,0.0,0.667,target,22.398,23.398,0.0,7.0,7.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.03893216994450558
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,23.398,24.998,0.346258503,0.052380952,1.0,0.0,0.0,0.568,target,24.998,25.998,0.0,8.0,8.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.3636873672819405
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,25.998,27.498,-0.29047619,-0.023809524,1.0,0.0,0.0,0.5,target,27.498,28.498,0.0,9.0,9.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.5867515432308854
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,28.498,29.997,0.317687075,-0.01292517,1.0,0.0,0.0,0.466,target,29.998,30.999,0.0,10.0,10.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.6982836312053579
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,30.999,32.498,0.342176871,-0.008843537,1.0,0.0,0.0,0.467,target,32.499,33.498,0.0,11.0,11.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.6950032756766968
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,33.498,34.897,0.338095238,-0.007482993,1.0,0.0,0.0,0.399,target,34.897,35.898,0.0,12.0,12.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.9180674516256419
,,1,1,2025-12-17,posner,2023.2.2,MacIntel,31.25,35.898,37.297,0.321768707,-0.010204082,1.0,0.0,0.0,0.399,target,37.297,38.298,0.0,13.0,13.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.9180674516256419
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,1.8675,3.3872,0.427835052,-0.009572901,1.0,0.0,0.0,0.5111,target,3.3874,4.3871,0.0,0.0,0.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.5503395968627488
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,4.3875,6.1869,0.382916053,-0.006627393,1.0,0.0,0.0,0.7888,target,6.187,7.1869,0.0,1.0,1.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.36061513344639856
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,7.1871,8.6535,0.266568483,0.001472754,1.0,0.0,0.0,0.4555,target,8.6537,9.6537,0.0,2.0,2.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.7327273642562979
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,9.654,11.6314,0.303387334,0.039764359,1.0,0.0,0.0,0.9667,target,11.6314,12.6314,0.0,3.0,3.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.9441903819951829
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,12.6317,14.0645,-0.421944035,0.058910162,1.0,0.0,0.0,0.422,target,14.0668,15.0645,0.0,4.0,4.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.84261927446644
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,15.0647,16.5424,-0.379970545,0.000736377,1.0,0.0,0.0,0.4667,target,16.5425,17.5424,0.0,5.0,5.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.6959873823352952
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,17.5426,19.0201,-0.315905744,0.035346097,1.0,0.0,0.0,0.4665,target,19.0201,20.0203,0.0,6.0,6.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.6966434534410273
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,20.0206,21.4533,-0.415316642,0.022091311,1.0,0.0,0.0,0.4221,target,21.4533,22.4533,0.0,7.0,7.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.8422912389135739
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,22.4536,24.0867,0.288659794,-0.005891016,1.0,0.0,0.0,0.622,target,24.0869,25.0867,0.0,8.0,8.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.18654816873424873
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,25.087,26.5424,-0.268777614,-0.005891016,1.0,0.0,0.0,0.4447,target,26.5425,27.542,0.0,9.0,9.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.7681552039658363
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,27.5422,28.9532,0.268777614,0.008836524,1.0,0.0,0.0,0.3997,target,28.9532,29.9533,0.0,10.0,10.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.9157712027555793
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,29.9535,31.2977,-0.342415317,-0.028718704,1.0,0.0,0.0,0.3333,target,31.2977,32.2977,0.0,11.0,11.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,1.1335868098586668
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,32.2979,33.6754,0.436671576,-0.016200295,1.0,0.0,0.0,0.3667,target,33.6755,34.6754,0.0,12.0,12.0,1.0,1.0,0.35,180.0,1.0,right,,,,,1.0240229352013908
,,1,1,2025-12-21,posner,2023.2.2,Win32,89.28571429,34.6756,36.1753,-0.31443299,-0.011782032,1.0,0.0,0.0,0.4887,target,36.1754,37.1753,0.0,13.0,13.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.6238195607047541
,,1,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,32.5769,34.509,0.29525332,-0.015763416,1.0,0.0,0.0,0.9161,target,34.509,35.5089,0.0,1.0,1.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.7782043922449385
,,1,1,2025-12-15,posner,2023.2.2,Win32,60.24096386,35.5091,37.1428,-0.308359858,0.00194826,1.0,0.0,0.0,0.617,target,37.1429,38.1415,0.0,2.0,2.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.20294994637755354
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,1.542,3.738,-0.364153627,-0.012091038,1.0,0.0,0.0,1.183,target,3.738,4.737,0.0,0.0,0.0,6.0,1.0,-0.35,0.0,1.0,left,,,,,1.6537312828445478
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,4.738,6.535,0.342531988,-0.018918902,1.0,0.0,0.0,0.783,target,6.535,7.534,0.0,1.0,1.0,1.0,1.0,0.35,180.0,1.0,right,,,,,0.3415890713801653
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,7.535,9.416,0.295874822,-0.02119487,1.0,0.0,0.0,0.865,target,9.416,10.415,0.0,2.0,2.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.6105782247303636
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,10.416,12.147,0.327738299,-0.022332877,1.0,0.0,0.0,0.716,target,12.147,13.146,0.0,3.0,3.0,7.0,1.0,0.35,180.0,1.0,right,,,,,0.12180525095988105
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,13.147,15.178,-0.381223329,0.001564731,1.0,0.0,0.0,1.016,target,15.179,16.177,0.0,4.0,4.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,1.105911909558168
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,16.178,17.976,-0.291322884,-0.000711238,1.0,0.0,0.0,0.783,target,17.976,18.975,0.0,5.0,5.0,10.0,1.0,-0.35,180.0,0.0,left,,,,,0.3415890713801653
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,18.975,20.84,0.304978698,-0.008677107,1.0,0.0,0.0,0.849,target,20.84,21.84,0.0,6.0,6.0,9.0,1.0,0.35,0.0,0.0,right,,,,,0.5580925362717882
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,21.84,23.638,0.32660025,-0.006401138,1.0,0.0,0.0,0.783,target,23.638,24.637,0.0,7.0,7.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.3415890713801653
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,24.637,26.553,-0.367567559,0.004978663,1.0,0.0,0.0,0.898,target,26.553,27.551,0.0,8.0,8.0,12.0,1.0,-0.35,180.0,0.0,left,,,,,0.7188299571761753
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,27.551,29.35,-0.307254623,0.011806526,1.0,0.0,0.0,0.783,target,29.35,30.349,0.0,9.0,9.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.3415890713801653
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,30.349,32.264,0.353911789,-0.01550497,1.0,0.0,0.0,0.899,target,32.264,33.263,0.0,10.0,10.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.7221103127048362
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,33.263,35.012,0.337980051,-0.018918902,1.0,0.0,0.0,0.733,target,35.012,36.011,0.0,11.0,11.0,5.0,1.0,0.35,180.0,1.0,right,,,,,0.17757129494711735
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,36.011,37.71,-0.355049752,-0.008677107,1.0,0.0,0.0,0.683,target,37.71,38.709,0.0,12.0,12.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.013553518514069763
,,1,1,2025-12-17,posner,2023.2.2,Win32,60.09615385,38.71,40.357,-0.337980051,-0.002987206,1.0,0.0,0.0,0.633,target,40.357,41.357,0.0,13.0,13.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.1504642579189782
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,8.2566,10.0707,-0.348768442,0.011538057,1.0,0.0,0.0,0.7985,target,10.0708,11.071,0.0,1.0,1.0,2.0,1.0,-0.35,0.0,1.0,left,,,,,0.39243458207441
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,11.0717,12.853,-0.381136116,-0.00363002,1.0,0.0,0.0,0.766,target,12.8531,13.8523,0.0,2.0,2.0,8.0,1.0,-0.35,180.0,0.0,left,,,,,0.285823027392929
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,13.8528,15.6178,0.413866457,0.022630155,1.0,0.0,0.0,0.7489,target,15.6179,16.6172,0.0,3.0,3.0,13.0,1.0,0.35,0.0,0.0,right,,,,,0.22972894785282663
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,16.6178,18.3662,-0.362039897,0.015282618,1.0,0.0,0.0,0.7337,target,18.3662,19.3648,0.0,4.0,4.0,0.0,1.0,-0.35,0.0,1.0,left,,,,,0.17986754381718012
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,19.3652,21.131,-0.365665349,-0.047410867,1.0,0.0,0.0,0.7502,target,21.131,22.1307,0.0,5.0,5.0,4.0,1.0,-0.35,0.0,1.0,left,,,,,0.23399341004008578
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,22.1311,23.8288,0.439778841,0.038370171,1.0,0.0,0.0,0.682,target,23.8288,24.8291,0.0,6.0,6.0,11.0,1.0,0.35,0.0,0.0,right,,,,,0.010273162985408804
,,1,1,2025-12-20,posner,2023.2.2,MacIntel,60.60606061,24.8298,26.3935,0.371746936,0.060639561,1.0,0.0,0.0,0.549,target,26.3936,27.3938,0.0,7.0,7.0,3.0,1.0,0.35,180.0,1.0,right,,,,,0.4260141223264984
